,ID,Product_Name,Date,Rating_Score,Reviews,Link,Product_ID
3060,7184,BSN-SYNTHA-6-Protein-Micellar-Servings,2022-02-02,5.0,"
Very few brands offer protein powders that are not chalky in flavor as well as having high quality ingredients. BSN syntha-6 is definitely one my top 3 options because of that. As someone who struggles with protein intake, this is a lifesaver. I always get vanilla, so that I can add fresh strawberries, bananas, and/or blueberries, or peanut butter, and it’s super yum.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002DYJ1C4
3061,7185,BSN-SYNTHA-6-Protein-Micellar-Servings,2022-05-30,5.0,"
Love the choco peanut butter. Always mixes nice and has a great taste. Protein wise seems of a good quality and doesn’t hurt my stomach
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=9,B002DYJ1C4
3062,7186,BSN-SYNTHA-6-Protein-Micellar-Servings,2022-03-12,5.0,"
After trying many protein powders that just piss off my gut, this Syntha 6 has been just great. The chocolate- peanut butter flavor is really good in either water or especially with milk. I tried it with berries added, extra peanut butter and ice cream. Everything tasted good.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3063,7187,BSN-SYNTHA-6-Protein-Micellar-Servings,2012-03-25,5.0,"
This is the first protein powder I've purchased on Amazon. I have purchased protein powders in the past from another site and they were pretty good, but I figured a change of pace is always a good thing so I went for the Syntha-6 five-pound container of Vanilla Ice Cream flavored protein powder.I've been using it regularly for a month and I am extremely happy with my purchase. I have noticed an increase in energy when I use it to mix up a recovery drink for during and after my cardio workouts. I do P90X workouts and this stuff is perfect for mixing up with a smoothie after I do one of the weight routines.This stuff is so delicious it's hard to believe it's healthy. I look forward to my workouts partly due to the fact that I get to consume this stuff. I have mixed it with water in a plastic water bottle and have had no trouble with clumping (separation of the powder and the water). I have also used the powder in fruit smoothies and it makes them even more smooth and delicious. It also has a really great aroma and tastes and smells very much like vanilla ice cream.The five-pound container is HUGE. I use roughly a scoop a day and I'm sure it will last me for several months. The only downside I can see for buying such a big container of the stuff is that I might get tired of the flavor after a couple months, but I don't foresee that being a problem with this stuff because it is THAT tasty.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3064,7188,BSN-SYNTHA-6-Protein-Micellar-Servings,2021-09-23,4.0,"
It tastes delicious, however it doesn’t blend very well, it always balls up and creates little grainy chunks, which honestly I enjoy, more texture. It’s not so great for you relatively, higher fat, cholesterol, and sugar compared to other proteins but this is decent compared to others in Themis price range. You pay for what you get! I’m just here for the gains!
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3065,7189,BSN-SYNTHA-6-Protein-Micellar-Servings,2023-02-12,1.0,"
I had this on a monthly delivery for the last 4 years.  During that time 2 of the containers were difficult to dissolve in water, but I pushed through.  In December 2022 and February 2023 they were VERY bad (thats 10 pounds out of 15) and I had to choke them down.  Quality is a becoming a problem.  That and the jump in price from $40 to $62 with poorer quality forces me to cancel this monthly subscription.  Since Amazon won't accept this for return or refund (after 4 years) I'll shop at a local vitamin store, sampling a couple and decide on a replacement.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3066,7190,BSN-SYNTHA-6-Protein-Micellar-Servings,2022-06-13,5.0,"
Great product and it mixes well with my almond milk. Will purchase again!
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3067,7191,BSN-SYNTHA-6-Protein-Micellar-Servings,2021-11-07,5.0,"
This is one of the first protein powders I've ever gotten years ago and I keep trying new ones but always ending up going to back to this. The taste is just too good and it fits with many different flavors and shakes. It's not gritty like most other powders and did I say that it tastes good? Because it does. It feels and tastes clean and not super processed, so I would say the ingredients are high quality.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3068,7192,BSN-SYNTHA-6-Protein-Micellar-Servings,2020-06-10,5.0,"
My wife and I like to have a protein shake every day for lunch, and this is the protein that goes in it. We are not meticulously helthy people who claim to know the science behind every method of weightloss or diet, so I can't comment on things that are truly in-depth, but the flavor is excellent and the protein is filling.We use it for shakes, as well as in cooking/baking, and perhaps it's best claim to fame is the fact that when we give some to our friends, they can't tell anything is ""different"" about it. I'm the kind of person who is sensitive to the ""sugar free"" taste of soda or other alternatives, and I can't tell a difference.All in all, we would buy this again if the price stays consistant.
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3069,7193,BSN-SYNTHA-6-Protein-Micellar-Servings,2016-03-28,4.0,"
My go-to post-workout protein powder.  The taste in vanilla is excellent.  Typically, I make a smoothie with frozen berries, a banana, creatine, and leucine, and this product, and the taste of this powder blends in seamlessly.  Occasionally I'll just mix it straight-up with milk in a shaker.  While you might get some clumps going this route, they aren't unpleasant, like in some products.The powder is sweet, and doesn't have the chalky aftertaste of other powders.  Only one scoop is required for 25 g of protein, so the texture won't weigh down whatever concoction you put together, like some other powders I've tried in the past.I used GNC's Gold Standard for a really long time.  This has a richer taste, and provides a more calorie dense option.  That clearly isn't for everybody.  If you want to put on muscle while packing on as little fat as possible, Gold Standard might be the way to go for you.  Both products are similarly priced and similar in quality (though I find Syntha-6 slightly better tasting).  If, however, you want to bulk up and could afford to put on a few extra pounds in the process, go with Syntha-6.-Joe
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3070,7194,BSN-SYNTHA-6-Protein-Micellar-Servings,2015-07-20,5.0,"
I have tried some nasty tasting protein powders in my day and this is by far the best tasting. When mixed with a little water it tastes just like a vanilla milkshake. I know this has more calories and slightly less protein than other brands but this isn't 100% whey so it will have more calories. If calories is your concern than just make sure you account for it in your daily amount. You will still get more grams of protein per calorie than any other food source (for example I ate a salad with chicken, avocado, pumpkin seeds, and bell peppers for lunch and got 45 grams of protein but still cost me 455 calories). for 400 calories you can get 44g of protien. plus two scoops of this is cheaper than my salad! Anyway, my point is this stuff tastes amazing and does just the job I need it to. I rather spend a bit more money on something that tastes good, since I am not the type of person who will shove stuff down my throat just because it's fuel. I may be able to do so once or twice but I wouldn't wast my money on poor tasting protein powders with this on the market. I can't wait until I finish my workouts to drink this stuff!
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3071,7195,BSN-SYNTHA-6-Protein-Micellar-Servings,2017-05-07,4.0,"
Mixes well, tastes great, doesn't make me feel bloated or fill me up. However, this protein isn't the best in a lot of categories. It's price per serving isn't the best, it's protein per scoop isn't the highest, nor is it's BCAA's per scoop (Or as BSN calls it, EAA's). With some light research, you can easily find cheaper or equally priced protein that beats Syntha-6 in nearly every category, but that in no way makes this a bad purchase or waste of time. It isn't a protein isolate, but it's probably one of the best regular whey proteins out there. I'd recommend this to some just getting into working out or someone getting their feet wet while searching for a beginner protein, but for someone experienced or looking for a change of brands, this might not be for you. It's not going to make you gain massive amounts of muscle/weight or help you smash your bench press through the roof.-ProsTastes GreatNo bloating or fullnessMixes fairly well-ConsTends to get small clumps that basically refuse to separate in a Blender BottleIsn't the king of protein, price, or serving per scoop
",https://www.amazon.com/BSN-SYNTHA-6-Protein-Micellar-Servings/product-reviews/B002DYJ1C4/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=10,B002DYJ1C4
3072,7496,Optimum-Nutrition-Standard-Protein-Strawberry,2023-02-10,5.0,"
I got the strawberry & crème. I recommend a very low-key taste; it tastes like rose milk but is very subtle. Got the 5 pounds.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3073,7497,Optimum-Nutrition-Standard-Protein-Strawberry,2022-11-18,5.0,"
I love it 🥰it has a great taste and when blending it with the right fruit give it a rich blend i highly recommend !!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3074,7498,Optimum-Nutrition-Standard-Protein-Strawberry,2022-06-11,4.0,"
Honestly this is one of the few Whey proteins powders that don't make me break out. I drink two shakes a day on top of a healthy and lean food plan. The packaging could use some improvement as Amazon drivers don't care if the product gets damaged in transportation. That said I took off one star, but I love the strawberry flavor, and it mixes not too bad. Overall this is perfect for me. Inexpensive compared to other brands and doesn't cause any unnecessary ache.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3075,7499,Optimum-Nutrition-Standard-Protein-Strawberry,2022-09-25,5.0,"
This protein powder is really worth it because of its price and amount of servings also not to mention all of the ingredients. The flavor is a good 8/10 and it blends really well in the shaker bottle I have. So I really recommend you get this protein powder.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3076,7500,Optimum-Nutrition-Standard-Protein-Strawberry,2022-05-24,4.0,"
This is my third flavor attempted (previously tried Double Rich Chocolate and Chocolate Extreme) and am a bit disappointed by the lack of flavor in it. I can barely taste the flavoring. If this makes the product healthier by limiting added sugars and artificial flavors, I don’t mind at all. I 100% prefer the healthier option. However, if you are looking for something more sweet and flavorful, this may not be the mix for you. I prefer the chocolate options over this one as of now.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3077,7501,Optimum-Nutrition-Standard-Protein-Strawberry,2021-06-21,3.0,"
Y'all, don't make the same mistake that I made. I decided to buy the strawberries & cream flavor wanting to try something new. I've tried a lot of whey protein powders before and honestly, even though some flavors are really good, most of whey protein powders end up tasting the same, like whey, and despite of the fact that I have a sweet tooth, the whey protein taste can really be tiring sometimes. I had never tried a strawberry flavor so I decided to give it a try, a mistake. At first it was not bad, I couldn't even feel the whey,  honestly, I even mixed it with water and still it wasn't awful. However, a week later I was already sick of the flavor, even though I even tried to mix it with milk but it didn't really work so I had to start mixing it with peanut butter and adding extra calories while on a deficit just to be able to swallow it and not waste my money. Again the taste is not really bad, is just that you might get worn out of it sooner than you expect, if you want to try it I can give you basic advice, buy just a few pounds and try it, then you find out if you're really into this flavor, unlike me who decided to buy 5 pounds all at once :(. It always ends up a little chunky when I blend it, I don't know if thats good or bad, but it doesn't really score points to my already existing dilema with the flavor. Now, on my results, it does it's job. It really helped me putting on some muscle when I was still on a calorie deficit. I'll definitely try some other flavor in the future.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3078,7502,Optimum-Nutrition-Standard-Protein-Strawberry,2022-09-27,5.0,"
Great price and fast shipping
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3079,7503,Optimum-Nutrition-Standard-Protein-Strawberry,2022-08-30,5.0,"
Obviously I have no way of proving it's quality, but it's tastey
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3080,7504,Optimum-Nutrition-Standard-Protein-Strawberry,2022-08-07,5.0,"
always great
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3081,7505,Optimum-Nutrition-Standard-Protein-Strawberry,2022-07-02,5.0,"
Best flavor on the market in my opinion and the stuff works.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=1,B07PBXBGTP
3082,7506,Optimum-Nutrition-Standard-Protein-Strawberry,2022-06-27,5.0,"
I like to snort it
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3083,7507,Optimum-Nutrition-Standard-Protein-Strawberry,2021-10-19,4.0,"
Bought the Strawberry & Cream flavour Whey protein powder.  The taste is very yummy and powder dissolved very smoothly with oat milk/soy milk.  Good product!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3084,7508,Optimum-Nutrition-Standard-Protein-Strawberry,2022-05-10,5.0,"
Yummy healthy snack to replenish the muscles..
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3085,7509,Optimum-Nutrition-Standard-Protein-Strawberry,2020-05-02,5.0,"
Since I started using Whey Protein, I felt in love with it. I've been using it for almost two years now, and I dont see me stopping soon. Really good flavour, you can taste and see the effects of the product. Give yourself time to read the labels of the package. There's a lot of very valuable information there. I say this because I personally know a ton of people who do not read labels of products, and end up misusing them. Totally reccomend the product.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3086,7510,Optimum-Nutrition-Standard-Protein-Strawberry,2023-02-17,1.0,"
No issues with product but while product was on shipping process, huge problem occurred in my life and I wanted to return it without even openning the outside box but they didn’t let me
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3087,7511,Optimum-Nutrition-Standard-Protein-Strawberry,2021-08-12,5.0,"
Bought 2 lb first. Loved everytbeing about the product. Next purchase was 5 lb. Strawberry cream blended with half a banana every morning/evening. Yum!!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3088,7512,Optimum-Nutrition-Standard-Protein-Strawberry,2021-04-22,5.0,"
I've been using this after every workout. It tastes delicious and is very easy to mix with water or milk. I don't think I will ever use a different brand.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3089,7513,Optimum-Nutrition-Standard-Protein-Strawberry,2021-04-08,5.0,"
Love to be able to get this to my home. Double chocolate is the way to go.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3090,7514,Optimum-Nutrition-Standard-Protein-Strawberry,2019-09-30,2.0,"
I've recently been trying all the different flavors of protein powder offered by O.N. and came across strawberries and cream.  When I tried their original strawberry flavor, I loved it and so I was excited to try out this new strawberries and cream flavor.  Unfortunately it was not what I expected.  The flavor was very unpleasant and left an aftertaste that made me a little nauseous.  Even the strawberry part of the flavor tasted nothing like the original strawberry.  I honestly don't think I will be able to finish the container which is a little disappointing as I got the 5 pound container.  The powder did blend well, so it has that going for it but the flavor was just too overwhelming.  The O.N. brand of protein is still easily my favorite as I've tried at least 6 other flavors that have been amazing, but this one is going down as my one unpleasant experience with them.  I'm a little sad that I didn't just stick with original strawberry flavor instead.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3091,7515,Optimum-Nutrition-Standard-Protein-Strawberry,2019-12-31,5.0,"
I bought this for my son after researching the products with the most protein and low sugar content and also lower calories. He loves the taste and drinks a shake everyday for breakfast along with 3 eggs. He is in to working out and consuming a lot of protein.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=2,B07PBXBGTP
3092,7516,Optimum-Nutrition-Standard-Protein-Strawberry,2020-10-21,5.0,"
I never had the strawberry and cream before.. It's really good, and mixes well with other fruits. I will be buying again!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3093,7517,Optimum-Nutrition-Standard-Protein-Strawberry,2019-09-22,4.0,"
The flavor is pretty good on this one, it still has a weird after taste but not as bad as the coffee and mocha flavors
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3094,7518,Optimum-Nutrition-Standard-Protein-Strawberry,2020-02-16,5.0,"
I use this as my morning meal and for protein intake. I'm not a big believer in protein gains because I dont notice a difference but as a meal replacement it works great.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3095,7519,Optimum-Nutrition-Standard-Protein-Strawberry,2019-11-16,5.0,"
By far the best strawberry protein I’ve tried. Mixes well like any other optimum nutrition product. This is a great change of pace for people (like myself) who normally just go for plains old vanilla.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3096,7520,Optimum-Nutrition-Standard-Protein-Strawberry,2019-12-06,5.0,"
Third party sites consistently rank Gold Standard as... well... just that. My experience with their products emulates those reviews. You get what you pay for with protein supplements.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3097,7521,Optimum-Nutrition-Standard-Protein-Strawberry,2020-08-21,5.0,"
This one is not for me, but my son was pleased.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3098,7522,Optimum-Nutrition-Standard-Protein-Strawberry,2020-02-11,5.0,"
I have been using this everyday for 3 weeks and even my finger nails have improved.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3099,7523,Optimum-Nutrition-Standard-Protein-Strawberry,2019-07-13,5.0,"
The creme part of the flavor ruins it. It’s not bad but it’s not great-definitely won’t buy again. Mixes extremely well
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3100,7524,Optimum-Nutrition-Standard-Protein-Strawberry,2019-07-04,5.0,"
I’ve been drinking this for 2 years. It is really delicious especially strawberry one ,and I buy it every 2 months.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3101,7525,Optimum-Nutrition-Standard-Protein-Strawberry,2019-11-17,5.0,"
Quick delivery and the PERFECT product I was looking for. Thank you!!!MUSCLE POWER!!!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=3,B07PBXBGTP
3102,7526,Optimum-Nutrition-Standard-Protein-Strawberry,2020-01-14,5.0,"
Llegó rápido y producto en excelente estadio
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3103,7527,Optimum-Nutrition-Standard-Protein-Strawberry,2019-09-23,3.0,"
Idk much bout protein but the taste is definitely not the main reason to buy this.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3104,7528,Optimum-Nutrition-Standard-Protein-Strawberry,2020-01-20,5.0,"
Best flavor
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3105,7529,Optimum-Nutrition-Standard-Protein-Strawberry,2022-11-16,4.0,"
I don’t think is the original one!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3106,7530,Optimum-Nutrition-Standard-Protein-Strawberry,2019-08-24,5.0,"
Es súper deliciosa
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3107,7531,Optimum-Nutrition-Standard-Protein-Strawberry,2021-12-21,1.0,"
Ordered this item for a Christmas gift and Received it with broken lid even when the box was perfectly fine! How does this happen?? Now I have to give a late Christmas gift thanks!
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3108,7532,Optimum-Nutrition-Standard-Protein-Strawberry,2019-12-15,2.0,"
Changed formula from previous orders.  Doesn’t taste or mix as well.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3109,7533,Optimum-Nutrition-Standard-Protein-Strawberry,2020-10-15,1.0,"
The Whey Wasn't Sealed No Cover No Nothing. Someone Could Of Put Something In It
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3110,7534,Optimum-Nutrition-Standard-Protein-Strawberry,2021-05-19,1.0,"
It was refilled
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3111,7535,Optimum-Nutrition-Standard-Protein-Strawberry,2022-06-28,3.0,"
Okay if blended into smoothie but tastes like Freddy Kruegers’ zit crème infused with Aunt Makeesha’s leftover lasagna with a slight hint of children's tears from a messy divorce.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=4,B07PBXBGTP
3112,7536,Optimum-Nutrition-Standard-Protein-Strawberry,2020-04-19,3.0,"
This product would be great if it had Stevia instead of Sucralose. I have and I'm sure others do too, have a hard time digesting sucralose so I can't drink this. Please please consider taking the sucralose out.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B07PBXBGTP
3113,7537,Optimum-Nutrition-Standard-Protein-Strawberry,2019-12-15,2.0,"
I really enjoyed the original strawberry flavor purchased earlier this year.  This Strawberry & Cream flavor is not pleasant. It has  a strong stale taste with a  weak strawberry flavor.  I certainly will not buy it again.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B07PBXBGTP
3114,7538,Optimum-Nutrition-Standard-Protein-Strawberry,2020-01-19,1.0,"
I've always purchased the chocolate malt or extra chocolate flavor of this. The strawberries and cream flavor is absolutely disgusting. Very artficial tasting and EXTREMELY sweet. I'm gonna have to muscle through this container, hopefully i can hide the flavor with other ingredients.
",https://www.amazon.com/Optimum-Nutrition-Standard-Protein-Strawberry/product-reviews/B07PBXBGTP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=5,B07PBXBGTP
